id,name_ko,name_en,lat,lng,desc_ko,desc_en,desc_ja
POI091,남산공원,Namsan Park,37.550141,126.988005,"남산공원은 서울 중심부 남산 기슭에 위치한 서울 최대 규모의 시민공원입니다. 장충, 예장, 회현, 한남 등 네 개의 주요 지구로 나뉩니다. 도심 속에서 자연을 만끽할 수 있는 공간으로 관광객과 지역 주민을 비롯한 많은 방문객이 찾고 있습니다. 계절별로 다양한 프로그램을 운영하여 시민들에게 다채로운 체험 기회를 제공합니다. 이러한 프로그램 외에도 안중근 기념관, 케이블카, 남산타워 전망대, 어린이 숲 체험관 등 다양한 볼거리와 즐길 거리가 마련되어 있습니다. 특히 남산서울타워 전망대는 서울의 아름다운 전망을 한눈에 담을 수 있는 랜드마크로 많은 사람들이 찾는 명소입니다.","Namsan Park is located at the base of Namsan Mountain in the heart of Seoul. It is the largest civic park in Seoul. The park is divided into four main districts: Jangchung, Yejang, Hoehyeon, and Hannam. As a space where people can enjoy nature within the city, it attracts many visitors, including tourists and locals. Various seasonal programs are organized throughout the year, offering numerous experiences to the public. In addition to these programs, the park features many attractions and activities, such as the Ahn Jung-geun Memorial Hall, a cable car, the Namsan Tower Observatory, and a children's forest experience center. The Namsan Seoul Tower Observatory is a famous landmark where visitors can enjoy a panoramic view of Seoul, making it a popular destination.",南山公園はソウルの中心部、南山の麓に位置し、ソウル最大の市民公園です。奨忠区、礼壮区、会賢区、漢南区の4つの主要地区に分かれています。都心の中で自然を満喫できる空間として、観光客や地元住民など多くの人々が訪れています。一年を通して様々な季節ごとのプログラムが開催され、様々な体験を提供しています。また、安重根記念館、ケーブルカー、南山タワー展望台、子どもの森体験センターなど、様々な見どころやアクティビティも充実しています。特に南山ソウルタワー展望台は、ソウルの景色を一望できる有名なランドマークとして、多くの観光客が訪れる人気のスポットとなっています。
POI092,노들섬,Nodeul island,37.518608,126.960173,"노들섬은 한강 한가운데, 한강대교 아래에 위치한 문화 및 휴양 공간입니다. 1960년대 인공 모래톱이었던 이곳은 2019년 새롭게 문을 연 현대적인 다목적 문화 공간으로 탈바꿈했습니다.
노들섬의 주요 목적은 음악, 예술, 그리고 자연의 허브 역할을 하는 것입니다. 주요 시설로는 콘서트와 공연을 위한 전문 음악 공간인 '노들 라이브하우스', 조용한 독서 공간을 제공하는 '노들서점', 그리고 전시와 행사를 위한 다양한 갤러리와 다목적홀이 있습니다. 넓은 중앙 잔디밭을 비롯한 야외 공간은 축제와 시민 모임 장소로 자주 활용됩니다.","Nodeul Island is a cultural and recreational space located in the middle of the Han River, positioned beneath the Hangang Bridge. While it was once an artificial sandbar used for recreation in the 1960s, it has undergone a significant transformation to become a modern, multipurpose cultural venue, having been officially reopened to the public in 2019.
The island's primary purpose is to serve as a hub for music, arts, and nature. Its main facilities include the ""Nodeul Live House,"" a specialized music venue designed for concerts and performances, a ""Nodeul Bookstore"" that offers a tranquil space for reading, and various galleries and multi-purpose halls for exhibitions and events. The outdoor spaces, such as the large central lawn, are frequently utilized for festivals and public gatherings.","ノドゥル島は、漢江の中ほど、漢江大橋の麓に位置する文化・レクリエーション空間です。1960年代にはレクリエーション用の人工砂州として利用されていましたが、2019年に正式に一般公開され、近代的で多目的な文化施設へと大きく変貌を遂げました。
この島は、音楽、芸術、そして自然が共存する拠点となることを主な目的としています。主な施設としては、コンサートや公演に特化した音楽専門施設「ノドゥルライブハウス」、静かな読書空間「ノドゥル書店」、展示やイベントのための様々なギャラリーや多目的ホールなどがあります。また、中央の広々とした芝生広場などの屋外スペースは、フェスティバルや集会などに頻繁に利用されています。"
POI093,뚝섬한강공원,Ttukseom Hangang Park,37.540702,127.066468,"뚝섬 한강공원은 서울 동쪽에 위치한 대표적인 휴양지입니다. 여름에는 수상 스포츠부터 겨울에는 눈썰매까지 사계절 내내 다양한 ​​액티비티를 즐길 수 있는 유명한 휴양지입니다.
이 공원은 독특한 시설과 레크리에이션과 문화의 중심지로 유명합니다. 주요 랜드마크는 독특한 애벌레 모양 때문에 ""J-Bug""라는 애칭으로 불리는 ""뚝섬 전망 문화단지""입니다. 뚝섬역과 바로 연결된 이 건물은 전시 공간과 도서관을 갖춘 다목적 문화 공간입니다. 또한, 음악 분수, 인기 야외 수영장, 농구, 테니스 등 다양한 스포츠를 즐길 수 있는 다양한 코트가 마련되어 있습니다.","Ttukseom Hangang Park is a prominent recreational area located on the eastern side of Seoul. It is a well-known leisure destination, offering a wide array of activities that cater to all seasons, from water sports in the summer to snow sledding in the winter.
The park is distinguished by its unique facilities and a central focus on both recreation and culture. A major landmark is the ""Ttukseom Outlook Cultural Complex,"" colloquially known as the ""J-Bug"" due to its distinct, caterpillar-like shape. This structure, directly connected to Ttukseom Resort Station, serves as a multipurpose cultural venue with exhibition spaces and a library. Additionally, the park features a music fountain, a popular outdoor swimming pool complex, and various courts for sports such as basketball and tennis.","トゥクソム漢江公園は、ソウル東部に位置する屈指のレジャーエリアです。夏の水上スポーツから冬の雪そりまで、四季折々のアクティビティが楽しめる、人気のレジャースポットです。
この公園は、ユニークな施設と、レクリエーションと文化の両方に重点を置いた施設が特徴です。主要なランドマークは「トゥクソム展望文化団地」です。独特のイモムシのような形から「Jバグ」の愛称で親しまれています。トゥクソムリゾート駅に直結したこの施設は、展示スペースや図書館を備えた多目的文化施設です。さらに、公園内には音楽噴水、人気の屋外プール、バスケットボールやテニスコートなどの様々なスポーツコートも備えています。"
POI094,망원한강공원,Mangwon Hangang Park,37.551389,126.900278,"망원 한강공원은 한강 북쪽 기슭에 위치한 중요한 휴양지입니다. 활기 넘치는 다른 공원들과는 대조적으로 편안하고 여유로운 분위기로 널리 알려져 있습니다. 주변 도시 지역과의 긴밀한 연계성을 특징으로 하는 이 공원은 지역 주민과 방문객 모두에게 인기 있는 명소입니다.
이 공원은 다양한 관심사를 충족하는 다양한 편의시설을 갖추고 있습니다. 넓은 잔디밭은 피크닉과 사교 모임 장소로 인기가 높습니다. 또한 축구장과 농구장 등 스포츠 시설을 갖추고 있으며, 곳곳에 자전거 대여소가 있어 자전거를 타기에도 편리합니다.","Mangwon Hangang Park is a significant recreational area situated along the northern bank of the Han River. It is widely recognized for its relaxed and leisurely atmosphere, contrasting with some of the more intensely active parks. The park’s character is defined by its strong connection to the surrounding urban areas, making it a popular destination for local residents and visitors alike.
The park offers a variety of amenities and facilities that cater to diverse interests. It is a favored spot for picnics and social gatherings, featuring expansive grassy areas. It also provides sports facilities, including soccer fields and basketball courts, and is well-equipped for cycling, with bike rental stations conveniently located throughout the area.","望遠漢江公園は、漢江の北岸に位置する重要なレクリエーションエリアです。活気あふれる公園とは対照的に、ゆったりとした雰囲気で知られています。周辺の都市部との密接なつながりが特徴で、地元住民だけでなく観光客にも人気のスポットとなっています。
公園には、多様なニーズに応える様々なアメニティと施設が備わっています。広々とした芝生エリアは、ピクニックや社交の場として人気です。また、サッカー場やバスケットボールコートなどのスポーツ施設も備えており、サイクリングにも最適です。エリア内には自転車レンタルステーションも設置されており、便利なサイクリングコースとなっています。"
POI095,반포한강공원,Banpo Hangang Park,37.50720841,126.9917993,"반포대교와 동작대교 사이 한강 남쪽 기슭에 위치한 6.4km 길이의 반포 한강공원은 최근 서울시의 ""한강 르네상스 프로젝트""로 새롭게 단장되었습니다. 이 공원에는 반포대교 달빛무지개분수와 달빛광장 등 유명 명소도 자리하고 있습니다. 달빛무지개분수는 기네스북에 등재된 세계에서 가장 긴 다리 분수로, 역동적인 물줄기와 음악에 맞춰 움직이는 조명이 장관을 이룹니다. 달빛광장은 사계절 다양한 행사와 공연을 개최하며 많은 방문객을 맞이하고 있습니다. 또한, 공원 내에는 인라인스케이트장과 친환경 공원도 조성되었습니다. 반포대교와 동작대교 사이에는 세빛섬(서래섬)이 있어 시민들의 휴식처로 활용되고 있습니다.","A piece of land stretching 6.4 km located at the southern banks of Hangang River between Banpodaegyo Bridge and Dongjakdaegyo Bridge, Banpo Hangang Park was recently renovated under the city's ""Hangang Renaissance Project"". The park is also home to famous attractions like Banpodaegyo Bridge Moonlight Rainbow Fountain and Moonlight Square. The Moonlight Rainbow Fountain is recorded as the longest bridge fountain (recognized by Guinness Book of World Records) with dynamic water jets and lights that move in time to the music. Moonlight Square continues to attract many visitors by holding various events and performances throughout the year. Additionally, an inline skating facility and eco-friendly park were built inside the park as well. Between Banpodaegyo Bridge and Dongjakdaegyo Bridge is Seoraeseom Island (Some Sevit), another popular attraction site.",盤浦大橋と銅雀大橋の間の漢江南岸に位置する全長6.4kmの盤浦漢江公園は、近年、市の「漢江ルネッサンス事業」の一環として再開発されました。園内には、盤浦大橋月光レインボー噴水や月光広場といった人気スポットもあります。月光レインボー噴水は、音楽に合わせてダイナミックな水流と光が演出され、ギネス世界記録に認定された世界最長の橋の噴水です。月光広場では、年間を通して様々なイベントや公演が開催され、多くの観光客を魅了しています。また、園内にはインラインスケート場や環境に優しい公園も整備されています。盤浦大橋と銅雀大橋の間には、もう一つの人気スポットである西来島（セビッ島）があります。
POI096,북서울꿈의숲,Dream Forest,37.621576,127.041,"꿈의 숲은 도시의 번잡함에서 벗어나 상쾌한 풍경과 자연을 만끽할 수 있는 넓은 녹지 공원입니다. 서울 6개 구(강북, 성북, 도봉구 포함)에 걸쳐 총 66만 제곱미터가 넘는 면적을 자랑하며, 월드컵공원, 올림픽공원, 서울숲에 이어 서울에서 네 번째로 큰 공원입니다. 넓은 연못, 드넓은 잔디밭, 그리고 잘 정비된 산책로가 조성되어 있습니다. 전망대에 오르면 서울 도심을 한눈에 조망할 수 있습니다.","Dream Forest is a large green park where you can escape the hustle and bustle of the city and enjoy refreshing scenery and nature. Spanning a total area of over 660,000 square meters across six districts in Seoul (including Gangbuk, Seongbuk, and Dobong), it is the fourth-largest park in Seoul after World Cup Park, Olympic Park, and Seoul Forest. The park features a large pond, expansive grassy fields, and well-maintained walking paths. When you climb to the observatory, you can have a birds-eye view of downtown Seoul.",夢の森は、都会の喧騒を離れ、爽やかな景色と自然を満喫できる広大な緑地公園です。ソウル市内6区（江北、城北、道峰を含む）にまたがり、総面積66万平方メートルを超えるこの公園は、ワールドカップ公園、オリンピック公園、ソウルの森に次いでソウルで4番目に大きな公園です。大きな池、広々とした芝生広場、整備された遊歩道が特徴で、展望台に登ればソウル都心部を一望できます。
POI098,서리풀공원·몽마르뜨공원,Seoripul Park·Montmartre Park,37.489028,127.003044,"자연과 휴식, 그리고 산책로가 있는 도심 속 여행을 떠나고 싶다면 서리풀 공원을 방문해 보세요. 서초구 반포동에 위치한 서리풀 공원은 가톨릭대학교 서울성모병원 옆 고속버스터미널이나 누에다리를 지나면 바로 보입니다. 누에다리와 서리풀 다리로 연결된 이 공원은 도심 속에서도 자연을 걸으며 힐링할 수 있는 좋은 장소입니다. 해가 진 후에는 누에다리의 2,000개에 달하는 다채로운 불빛이 비추는 서울의 야경을 감상해 보세요. 서리풀 공원에서 사계절 아름다움을 느낄 수 있는 도심 속 숲의 맑고 깨끗한 공기를 만끽해 보세요.","If you'd like to travel somewhere in the city with nature, recreational areas, and walking paths, visit Seoripul Park. Seoripul Park, located in Banpo-dong, Seocho-gu, can be seen when passing by the Express Bus Terminal or Nueh Bridge by The Catholic University of Korea Seoul St. Mary's Hospital. This park, which is connected by Nueh Bridge and Seoripul Bridge, is a great place to take some time to heal while walking in nature even in the middle of the city. After sunset, enjoy the Seoul night views with the 2,000 colorful warm lights of Nueh Bridge. Take in the clean fresh air of the forest in the city whose beauty can be felt each season at Seoripul Park.","都心で自然や憩いの場、散策路のある場所を旅したいなら、西折公園を訪れてみましょう。瑞草区盤浦洞にある西折公園は、高速バスターミナルやカトリック大学ソウル聖母病院のヌエ橋を渡るとすぐに見えます。ヌエ橋と西折橋で繋がるこの公園は、都心にありながら自然の中を歩き、癒しのひとときを過ごすのに最適な場所です。日が沈んだ後は、ヌエ橋の2,000個の色とりどりの温かい光とともに、ソウルの夜景を堪能できます。四季折々の美しさを感じられる都会の森の澄んだ空気を、西折公園で満喫してください。"
POI099,서울광장,Seoul Plaza,37.565721,126.9784,"서울광장은 서울시청 앞 광장을 일컫는 말로, 과거 집회, 시위, 각종 행사장으로 널리 활용되었습니다. 2002년 도로를 완전히 개보수하고 잔디를 깔았으며, 2004년에는 예술 작품과 문화가 어우러진 활기찬 서울광장이 개장했습니다. 여름에는 시원한 분수가, 겨울에는 야외 아이스링크가 운영됩니다.","Seoul Plaza refers to the square located in front of Seoul City Hall, which used to be widely used as a location for public rallies, protests, and events. In 2002 the roadway was completely transformed and grassed over, and the current lively Seoul Plaza with its artwork and culture was inaugurated in 2004. The plaza features a refreshing fountain in the summer and an outdoor ice rink in the winter.",ソウル広場は、ソウル市庁舎前の広場で、かつては集会、抗議活動、イベントなど、様々な催し物に利用されていました。2002年には道路が全面的に改修され、芝生が敷かれました。そして2004年、芸術と文化が融合した活気あふれるソウル広場が誕生しました。夏には爽やかな噴水、冬には屋外アイススケートリンクが整備されます。
POI100,서울대공원,Seoul Grand Park,37.427627,127.017605,"1984년 과천 청계산 자락의 아름다운 자락에 자리 잡은 한국 최초의 동물원, 서울대공원을 만나보세요. 아름다운 호수를 중심으로 세계적인 명소들이 펼쳐지는 이 웅장한 가족 휴양지는 서울동물원과 체험형 어린이동물원을 탐험하고, 향기로운 장미정원을 거닐며, 서울랜드에서 스릴 넘치는 놀이기구를 타고, 국립현대미술관에서 현대 미술을 감상할 수 있습니다. 봄에는 호숫가 산책로가 아름다운 벚꽃으로 물들어 수많은 방문객을 맞이합니다. 모험을 즐기는 사람들은 청계산을 따라 7.4km의 산림욕장을 즐길 수 있으며, 가족들은 아름다운 캠핑장에서 잊지 못할 추억을 만들 수 있습니다.","Discover Seoul Grand Park, Korea's pioneering zoo established in 1984 at the scenic foot of Cheonggyesan Mountain in Gwacheon. This magnificent family paradise centers around a beautiful lake surrounded by world-class attractions: explore diverse wildlife at Seoul Zoo and the interactive Children's Zoo, stroll through the fragrant Rose Garden, experience thrilling rides at Seoul Land amusement park, and appreciate contemporary art at the National Museum of Modern and Contemporary Art. In spring, the lakeside paths transform into a spectacular cherry blossom wonderland that draws countless visitors. Adventure seekers can enjoy the 7.4km forest bathing trail along Cheonggyesan Mountain, while families can create lasting memories at the scenic campground.",果川市、清渓山の美しい麓に1984年に設立された韓国の先駆的な動物園、ソウル大公園を訪れてみませんか。美しい湖を中心に、世界クラスのアトラクションが楽しめる壮大なファミリーパラダイスです。ソウル動物園やインタラクティブな子ども動物園で多様な野生動物を観察したり、香り豊かなローズガーデンを散策したり、遊園地「ソウルランド」でスリル満点の乗り物に乗ったり、国立現代美術館で現代アートを鑑賞したりできます。春には、湖畔の小道が壮大な桜のワンダーランドに変身し、多くの観光客を魅了します。冒険好きな方は、清渓山沿いの7.4kmの森林浴コースをお楽しみいただけます。また、家族連れの方は、美しい景色を望むキャンプ場で忘れられない思い出を作ることができます。
POI101,서울숲공원,Seoul Forest,37.544558,127.038097,"서울숲은 도시의 번잡함에서 벗어나 상쾌한 자연을 만끽할 수 있는 아름다운 도심 공원입니다. 2005년에 개장한 495,868㎡ 규모의 서울숲은 봄에는 벚꽃과 튤립, 가을에는 활기 넘치는 음악 축제 등 계절마다 아름다운 모습으로 변모합니다. 서울숲은 인상적인 군마 조형물과 분수가 있는 문화예술공원, 야생 동물들이 자유롭게 노니는 생태숲, 나비와 곤충 정원이 있는 체험학습공원 등 5개의 테마 공간으로 구성되어 있습니다. 습지생태센터를 둘러보고 한강변의 아름다운 산책로를 따라 자전거를 탈 수도 있습니다. 벌 정원과 다양한 기증 정원 등 독특한 볼거리와 즐길 거리가 있는 서울숲은 모든 연령대의 방문객에게 자연과 휴식이 완벽하게 조화를 이루는 곳입니다.","Seoul Forest is a beautiful urban park where you can escape the hustle and bustle of the city and enjoy refreshing nature. Spanning 495,868 square meters and opened in 2005, it transforms beautifully with each season – from cherry blossoms and tulips in spring to vibrant music festivals in autumn. The park features five themed areas including the Cultural and Arts Park with its impressive military horse statue and fountain, the Eco Forest where wild animals roam freely, and the Experiential Learning Park with butterfly and insect gardens. You can also explore the Wetland Eco Center and cycle along scenic paths by the Hangang River. With unique attractions like the Bee Garden and various donated gardens, Seoul Forest offers a perfect blend of nature and recreation for visitors of all ages.","ソウルの森は、都会の喧騒を離れ、爽やかな自然を満喫できる美しい都市公園です。495,868平方メートルの敷地面積を誇り、2005年に開園。春は桜やチューリップ、秋は活気あふれる音楽フェスティバルなど、四季折々の美しい景色を楽しめます。園内には、印象的な軍馬像と噴水のある文化芸術公園、野生動物が自由に歩き回るエコフォレスト、蝶や昆虫の庭園がある体験学習公園など、5つのテーマエリアがあります。また、湿地エコセンターを散策したり、漢江沿いの美しい小道をサイクリングしたりすることもできます。ミツバチガーデンや様々な寄贈庭園など、ユニークなアトラクションを備えたソウルの森は、あらゆる年齢層のお客様に自然とレクリエーションの完璧な融合を提供しています。"
POI102,아차산,Achasan,37.572086,127.103763,"아차산은 서울 동쪽 끝자락에 자리한 매혹적인 산으로, 자연과 역사, 그리고 놀라운 경관을 모두 만끽하고 싶은 누구에게나 완벽한 휴식처입니다. 산길은 가볍게 산책하기에 충분히 쉬운 편이지만, 천 년 전 중요한 요새였던 시절의 비밀을 간직하고 있습니다. 고대 병사들이 왕국을 지키며 지키던 그 길을 걷는 상상을 해보세요.
아차산을 진정으로 숨겨진 보석으로 만드는 것은 정상에서 바라보는 풍경입니다. 두 세계가 만나는 마법 같은 장소입니다. 정상에 오르면 한강이 굽이치며 흐르는 숨 막힐 듯 아름다운 파노라마가 펼쳐집니다. 한쪽으로는 서울의 눈부신 마천루가, 다른 한쪽으로는 평화로운 시골의 구릉이 펼쳐집니다. 사진작가, 등산객, 또는 단순히 평화를 갈망하는 영혼에게 아차산은 역동적인 도시를 바라보는 고요하면서도 강렬한 시선을 선사합니다. 오르는 과정은 단순하고 상쾌하지만, 정상에 오르면 순수하고 순수한 경이로움을 느끼게 됩니다.","Achasan is a captivating mountain on the eastern edge of Seoul, and it’s a perfect escape for anyone seeking a blend of nature, history, and incredible views. While its trails are easy enough for a casual stroll, the mountain holds secrets from over a thousand years ago, when it was a crucial fortress. Imagine walking along the same paths where ancient soldiers once stood guard, protecting the kingdom.
What truly makes Achasan a hidden gem is the view from the top. It's a magical place where you can witness two worlds collide. From its peak, you'll see a breathtaking panorama of the Han River carving its way through the landscape, with Seoul's dazzling skyscrapers stretching out on one side, and the peaceful, rolling hills of the countryside on the other. For a photographer, a hiker, or simply a soul in need of peace, it offers a quiet but powerful perspective on this dynamic city. The climb is a simple, refreshing journey, but the feeling you get at the summit is one of pure, unadulterated wonder.","峨嵯山はソウルの東端に位置する魅惑的な山で、自然、歴史、そして息を呑むような絶景を求める人にとって、まさに理想的な隠れ家です。散策路は歩きやすいだけでなく、1000年以上も昔、重要な要塞として栄えた時代の秘密が隠されています。かつて古代の兵士たちが王国を守り、守っていた道を歩いている姿を想像してみてください。
峨嵯山を真の隠れた名山にしているのは、頂上からの眺めです。二つの世界が交差する、魔法のような場所です。頂上からは、漢江が風景を切り裂く息を呑むようなパノラマビューが広がり、片側にはソウルのきらびやかな高層ビル群が、もう片側には穏やかでなだらかな丘陵地帯が広がります。写真家、ハイカー、あるいはただ心の平穏を求める人にとって、この山は、このダイナミックな都市を静かながらも力強く見つめる絶景を提供してくれます。登山はシンプルで爽快な旅ですが、頂上に到達したときに感じる感情は純粋で混じりけのない驚異です。"
POI103,양화한강공원,Yanghwa Hangang Park,37.538437,126.902694,"양화한강공원은 한강 북쪽 기슭에 위치한 대표적인 도심 휴양 공간입니다. 이 공원의 역사적 중요성은 조선 시대 무역과 교통의 주요 항구로 기능했던 시대로 거슬러 올라가며, 이러한 유산은 공원의 독특한 특징을 형성하는 데 기여합니다.
이 공원은 자연 경관과 현대적인 편의시설이 조화롭게 어우러진 곳입니다. 특히 양화대교를 통해 선유도로 바로 연결되는 보행자 전용 도로가 특징으로, 강변 공원과 인근 생태 보호구역을 원활하게 연결합니다. 자전거 이용객들에게 인기 있는 명소이며, 잘 정비된 산책로는 방문객들에게 아름다운 경치를 선사합니다.
양화한강공원의 가장 큰 매력은 탁 트인 전망입니다. 특히 해 질 녘에는 그림처럼 아름다운 풍경으로 유명한 도시의 스카이라인과 한강을 감상할 수 있는 최적의 장소입니다. 더욱이, 양화대교는 한국 현대 문화에서 중요한 위치를 차지하고 있으며, 특히 '양화대교'라는 노래에 등장하여 국내외 관객들의 인지도를 높이고 있습니다. 이 공원은 역사적 장소이자 현대적인 레저 공간이라는 두 가지 정체성을 가지고 있어 서울의 다양한 모습을 경험하고 싶어하는 사람들에게 매력적인 방문지가 됩니다.","Yanghwa Hangang Park serves as a notable urban recreational area situated on the northern bank of the Han River. The park's historical significance traces back to the Joseon Dynasty, where it operated as a key port for trade and transportation, a legacy that contributes to its unique character.
The park offers a harmonious balance of natural scenery and modern amenities. It is distinguished by its direct pedestrian link to Seonyudo Island via the Yanghwa Bridge, providing a seamless transition between the riverside park and the adjacent ecological sanctuary. The park is a favored destination for cycling, and its well-maintained paths offer a scenic route for visitors.
A particular highlight of Yanghwa Hangang Park is its panoramic view. The location provides an exceptional vantage point for observing the urban skyline and the Han River, particularly during sunset hours, a period known for its picturesque and serene atmosphere. Furthermore, the park holds a place in contemporary Korean culture, notably referenced in the song ""Yanghwa Bridge,"" which has elevated its recognition among local and international audiences alike. The park's dual identity as a historical site and a modern leisure space makes it a compelling visit for those interested in experiencing the diverse facets of Seoul.","楊花漢江公園は、漢江の北岸に位置する、著名な都市レクリエーションエリアです。この公園の歴史的意義は、朝鮮王朝時代にまで遡ります。当時、この公園は貿易と輸送の主要港として機能しており、その遺産がこの公園の独特の雰囲気に貢献しています。
この公園は、自然の景観と現代的な設備が調和したバランスを提供しています。楊花橋を介して仙遊島に直結しており、川沿いの公園と隣接する生態保護区をシームレスに移動できます。この公園はサイクリングコースとしても人気があり、整備された遊歩道は訪れる人々に美しい景観を提供しています。
楊花漢江公園の最大の見どころは、そのパノラマビューです。この場所は、都会のスカイラインと漢江を一望できる絶好のロケーションであり、特に夕暮れ時は、絵のように美しく静かな雰囲気で知られています。さらに、この公園は現代韓国文化においても重要な位置を占めており、特に「楊花橋」という歌に登場したことで、国内外の聴衆の間で認知度が高まっています。史跡であると同時に現代的なレジャー空間でもあるこの公園は、ソウルの多様な側面を体験したい人にとって魅力的な場所です。"
POI104,어린이대공원,Children's Grand Park,37.549491,127.082564,"어린이대공원은 서울의 종합적인 레크리에이션 및 문화 복합 공간으로, 엔터테인먼트, 교육, 그리고 아름다운 자연경관이 어우러진 특별한 공간을 제공합니다. 1973년 개장 이래 가족 및 개인 모두에게 다양한 즐길 거리를 제공하는 소중한 공간을 제공해 왔습니다.
어린이대공원은 동물원, 식물원, 그리고 본격적인 놀이공원을 아우르는 다면적인 구성이 특징입니다. 가축과 외래 동물을 모두 만나볼 수 있는 동물원은 야생 동물에 대한 이해를 높여 교육적인 역할을 합니다. 식물원은 다양한 식물종을 전시하는 평화로운 환경을 제공하며, 도심의 번잡함에서 벗어나 평화로운 휴식을 선사합니다. 한편, 놀이공원은 클래식한 놀이기구와 가족 친화적인 분위기로 전통적이고 즐거운 경험을 선사합니다.
넓은 단일 공간에 다양한 즐길 거리가 조화롭게 어우러진 이 특별한 공간은 어린이대공원을 다양한 관심사를 충족하는 명소로 자리매김하게 합니다. 또한, 접근성과 풍부한 레크리에이션 기회를 제공하는 대규모 공공 공간을 제공하는 도시 계획의 모범 사례를 보여줍니다.","Children's Grand Park stands as a comprehensive recreational and cultural complex in Seoul, offering a unique blend of entertainment, education, and natural beauty. Since its establishment in 1973, it has provided a cherished space for both families and individuals to engage with a diverse range of attractions.
The park is distinguished by its multifaceted layout, which includes a zoo, a botanical garden, and a full-scale amusement park. The zoo, housing a collection of both domestic and exotic animals, serves an educational purpose by promoting a greater appreciation for wildlife. The botanical garden provides a tranquil environment, showcasing a variety of plant species and offering a peaceful escape from the urban landscape. Meanwhile, the amusement park offers a traditional and enjoyable experience with its classic rides and family-friendly atmosphere.
This unique combination of attractions within a single expansive area positions the park as a destination that caters to a wide array of interests. It represents a well-executed model of urban planning, providing a significant public space that is both accessible and rich in recreational opportunities.","ソウルの総合レクリエーション・文化施設である子供大公園は、エンターテイメント、教育、そして自然美が融合したユニークな空間を提供しています。1973年の開園以来、家族連れにも個人にも、多様なアトラクションで楽しめる大切な空間を提供してきました。
動物園、植物園、そして本格的な遊園地など、多様な施設が揃ったこの公園は、まさに多面的な構成が特徴です。動物園では、様々な動物を飼育し、野生生物への理解を深める教育的な役割を果たしています。植物園は、様々な植物を展示する静かな環境を提供し、都会の喧騒から離れた静かなひとときを提供しています。一方、遊園地では、定番の乗り物と家族向けの雰囲気で、伝統的で楽しい体験を提供しています。
広大な敷地に多様なアトラクションが揃うこのユニークな施設は、幅広い層の人々の興味を満たす目的地となっています。これは、アクセスしやすく、レクリエーションの機会が豊富な重要な公共スペースを提供する、都市計画のよく実行されたモデルを表しています。"
